subscription_id,customer_id,plan,monthly_price,status,start_date,end_date,is_trial,mrr_movement
7948,5639,Pro,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7949,5640,Starter,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7950,5641,Starter,0,Active,2024-04-08,,True,Trial
7951,5641,Starter,29,Active,2024-12-22,,False,Recurring
7952,5642,Pro,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7953,5643,Enterprise,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7954,5644,Starter,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7955,5645,Starter,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7956,5646,Enterprise,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7957,5647,Pro,0,Active,2024-04-08,,True,Trial
7958,5647,Pro,79,Active,2024-12-22,,False,Recurring
7959,5648,Starter,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7960,5649,Starter,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7961,5650,Business,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7962,5651,Pro,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7963,5652,Starter,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7964,5653,Pro,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7965,5654,Business,0,Active,2024-04-08,,True,Trial
7966,5654,Business,199,Upgraded,2024-12-22,2025-01-22,False,Expansion MRR
7967,5655,Starter,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7968,5656,Starter,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7969,5657,Business,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7970,5658,Enterprise,0,Cancelled,2024-04-08,2024-04-22,True,Trial
7971,5659,Starter,0,Active,2024-04-08,,True,Trial
7972,5659,Starter,29,Cancelled,2024-08-22,2024-09-22,False,Churned MRR
7973,5660,Pro,0,Active,2024-04-08,,True,Trial
7974,5660,Pro,79,Active,2024-12-22,,False,Recurring
7975,5661,Enterprise,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7976,5662,Enterprise,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7977,5663,Starter,0,Active,2024-04-09,,True,Trial
7978,5663,Starter,29,Active,2024-12-23,,False,Recurring
7979,5664,Pro,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7980,5665,Starter,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7981,5666,Pro,0,Active,2024-04-09,,True,Trial
7982,5666,Pro,79,Downgraded,2024-10-23,2024-11-23,False,Contraction MRR
7983,5666,Starter,29,Cancelled,2024-12-23,2025-01-01,False,Churned MRR
7984,5667,Starter,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7985,5668,Pro,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7986,5669,Starter,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7987,5670,Pro,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7988,5671,Pro,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7989,5672,Enterprise,0,Active,2024-04-09,,True,Trial
7990,5672,Enterprise,499,Downgraded,2024-06-23,2024-07-23,False,Contraction MRR
7991,5672,Business,199,Active,2024-12-23,,False,Recurring
7992,5673,Pro,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7993,5674,Starter,0,Active,2024-04-09,,True,Trial
7994,5674,Starter,29,Active,2024-12-23,,False,Recurring
7995,5675,Pro,0,Cancelled,2024-04-09,2024-04-23,True,Trial
7996,5676,Pro,0,Cancelled,2024-04-10,2024-04-24,True,Trial
7997,5677,Starter,0,Cancelled,2024-04-10,2024-04-24,True,Trial
7998,5678,Pro,0,Active,2024-04-10,,True,Trial
7999,5678,Pro,79,Cancelled,2024-09-24,2024-10-24,False,Churned MRR
8000,5679,Pro,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8001,5680,Starter,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8002,5681,Starter,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8003,5682,Pro,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8004,5683,Starter,0,Active,2024-04-10,,True,Trial
8005,5683,Starter,29,Cancelled,2024-06-24,2024-07-24,False,Churned MRR
8006,5684,Starter,0,Active,2024-04-10,,True,Trial
8007,5684,Starter,29,Active,2024-12-24,,False,Recurring
8008,5685,Starter,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8009,5686,Business,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8010,5687,Business,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8011,5688,Business,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8012,5689,Starter,0,Active,2024-04-10,,True,Trial
8013,5689,Starter,29,Cancelled,2024-04-24,2024-05-24,False,Churned MRR
8014,5690,Starter,0,Cancelled,2024-04-10,2024-04-24,True,Trial
8015,5691,Starter,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8016,5692,Starter,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8017,5693,Enterprise,0,Active,2024-04-11,,True,Trial
8018,5693,Enterprise,499,Active,2024-12-25,,False,Recurring
8019,5694,Enterprise,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8020,5695,Business,0,Active,2024-04-11,,True,Trial
8021,5695,Business,199,Active,2024-12-25,,False,Recurring
8022,5696,Pro,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8023,5697,Pro,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8024,5698,Starter,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8025,5699,Starter,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8026,5700,Starter,0,Active,2024-04-11,,True,Trial
8027,5700,Starter,29,Active,2024-12-25,,False,Recurring
8028,5701,Starter,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8029,5702,Starter,0,Cancelled,2024-04-11,2024-04-25,True,Trial
8030,5703,Business,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8031,5704,Pro,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8032,5705,Pro,0,Active,2024-04-12,,True,Trial
8033,5705,Pro,79,Active,2024-12-26,,False,Recurring
8034,5706,Business,0,Active,2024-04-12,,True,Trial
8035,5706,Business,199,Active,2024-12-26,,False,Recurring
8036,5707,Starter,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8037,5708,Starter,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8038,5709,Starter,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8039,5710,Pro,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8040,5711,Starter,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8041,5712,Pro,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8042,5713,Pro,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8043,5714,Business,0,Active,2024-04-12,,True,Trial
8044,5714,Business,199,Cancelled,2024-06-26,2024-07-26,False,Churned MRR
8045,5715,Pro,0,Cancelled,2024-04-12,2024-04-26,True,Trial
8046,5716,Starter,0,Active,2024-04-12,,True,Trial
8047,5716,Starter,29,Active,2024-12-26,,False,Recurring
8048,5717,Starter,0,Active,2024-04-12,,True,Trial
8049,5717,Starter,29,Cancelled,2024-09-26,2024-10-26,False,Churned MRR
8050,5718,Business,0,Active,2024-04-12,,True,Trial
8051,5718,Business,199,Cancelled,2024-06-26,2024-07-26,False,Churned MRR
8052,5719,Starter,0,Cancelled,2024-04-13,2024-04-27,True,Trial
8053,5720,Pro,0,Active,2024-04-13,,True,Trial
8054,5720,Pro,79,Cancelled,2024-05-27,2024-06-27,False,Churned MRR
8055,5721,Pro,0,Cancelled,2024-04-13,2024-04-27,True,Trial
8056,5722,Enterprise,0,Cancelled,2024-04-13,2024-04-27,True,Trial
8057,5723,Enterprise,0,Active,2024-04-13,,True,Trial
8058,5723,Enterprise,499,Downgraded,2024-08-27,2024-09-27,False,Contraction MRR
8059,5723,Business,199,Active,2024-12-27,,False,Recurring
8060,5724,Starter,0,Cancelled,2024-04-13,2024-04-27,True,Trial
8061,5725,Business,0,Cancelled,2024-04-13,2024-04-27,True,Trial
8062,5726,Starter,0,Cancelled,2024-04-13,2024-04-27,True,Trial
8063,5727,Business,0,Cancelled,2024-04-13,2024-04-27,True,Trial
8064,5728,Enterprise,0,Active,2024-04-13,,True,Trial
8065,5728,Enterprise,499,Active,2024-12-27,,False,Recurring
8066,5729,Starter,0,Cancelled,2024-04-13,2024-04-27,True,Trial
8067,5730,Enterprise,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8068,5731,Starter,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8069,5732,Pro,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8070,5733,Starter,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8071,5734,Pro,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8072,5735,Starter,0,Active,2024-04-14,,True,Trial
8073,5735,Starter,29,Cancelled,2024-12-28,2025-01-01,False,Churned MRR
8074,5736,Pro,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8075,5737,Pro,0,Active,2024-04-14,,True,Trial
8076,5737,Pro,79,Cancelled,2024-10-28,2024-11-28,False,Churned MRR
8077,5738,Pro,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8078,5739,Business,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8079,5740,Pro,0,Cancelled,2024-04-14,2024-04-28,True,Trial
8080,5741,Business,0,Active,2024-04-15,,True,Trial
8081,5741,Business,199,Active,2024-12-29,,False,Recurring
8082,5742,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8083,5743,Pro,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8084,5744,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8085,5745,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8086,5746,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8087,5747,Pro,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8088,5748,Starter,0,Active,2024-04-15,,True,Trial
8089,5748,Starter,29,Cancelled,2024-11-29,2024-12-29,False,Churned MRR
8090,5749,Starter,0,Active,2024-04-15,,True,Trial
8091,5749,Starter,29,Cancelled,2024-04-29,2024-05-29,False,Churned MRR
8092,5750,Pro,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8093,5751,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8094,5752,Business,0,Active,2024-04-15,,True,Trial
8095,5752,Business,199,Cancelled,2024-04-29,2024-05-29,False,Churned MRR
8096,5753,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8097,5754,Pro,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8098,5755,Pro,0,Active,2024-04-15,,True,Trial
8099,5755,Pro,79,Cancelled,2024-10-29,2024-11-29,False,Churned MRR
8100,5756,Business,0,Active,2024-04-15,,True,Trial
8101,5756,Business,199,Active,2024-12-29,,False,Recurring
8102,5757,Pro,0,Active,2024-04-15,,True,Trial
8103,5757,Pro,79,Downgraded,2024-04-29,2024-05-29,False,Contraction MRR
8104,5757,Starter,29,Cancelled,2024-05-29,2024-06-29,False,Churned MRR
8105,5758,Enterprise,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8106,5759,Pro,0,Active,2024-04-15,,True,Trial
8107,5759,Pro,79,Cancelled,2024-10-29,2024-11-29,False,Churned MRR
8108,5760,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8109,5761,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8110,5762,Pro,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8111,5763,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8112,5764,Starter,0,Cancelled,2024-04-15,2024-04-29,True,Trial
8113,5765,Starter,0,Active,2024-04-16,,True,Trial
8114,5765,Starter,29,Active,2024-12-30,,False,Recurring
8115,5766,Starter,0,Cancelled,2024-04-16,2024-04-30,True,Trial
8116,5767,Enterprise,0,Active,2024-04-16,,True,Trial
8117,5767,Enterprise,499,Downgraded,2024-09-30,2024-10-30,False,Contraction MRR
8118,5767,Business,199,Active,2024-12-30,,False,Recurring
8119,5768,Starter,0,Active,2024-04-16,,True,Trial
8120,5768,Starter,29,Active,2024-12-30,,False,Recurring
8121,5769,Starter,0,Cancelled,2024-04-16,2024-04-30,True,Trial
8122,5770,Business,0,Cancelled,2024-04-16,2024-04-30,True,Trial
8123,5771,Starter,0,Cancelled,2024-04-16,2024-04-30,True,Trial
8124,5772,Starter,0,Cancelled,2024-04-16,2024-04-30,True,Trial
8125,5773,Business,0,Active,2024-04-16,,True,Trial
8126,5773,Business,199,Active,2024-12-30,,False,Recurring
8127,5774,Enterprise,0,Cancelled,2024-04-16,2024-04-30,True,Trial
8128,5775,Pro,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8129,5776,Enterprise,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8130,5777,Starter,0,Active,2024-04-17,,True,Trial
8131,5777,Starter,29,Cancelled,2024-09-01,2024-10-01,False,Churned MRR
8132,5778,Starter,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8133,5779,Starter,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8134,5780,Pro,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8135,5781,Enterprise,0,Active,2024-04-17,,True,Trial
8136,5781,Enterprise,499,Active,2024-12-01,,False,Recurring
8137,5782,Pro,0,Active,2024-04-17,,True,Trial
8138,5782,Pro,79,Cancelled,2024-06-01,2024-07-01,False,Churned MRR
8139,5783,Pro,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8140,5784,Business,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8141,5785,Pro,0,Active,2024-04-17,,True,Trial
8142,5785,Pro,79,Cancelled,2024-06-01,2024-07-01,False,Churned MRR
8143,5786,Pro,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8144,5787,Business,0,Cancelled,2024-04-17,2024-05-01,True,Trial
8145,5788,Pro,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8146,5789,Business,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8147,5790,Starter,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8148,5791,Pro,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8149,5792,Starter,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8150,5793,Starter,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8151,5794,Enterprise,0,Active,2024-04-18,,True,Trial
8152,5794,Enterprise,499,Active,2024-12-02,,False,Recurring
8153,5795,Starter,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8154,5796,Business,0,Active,2024-04-18,,True,Trial
8155,5796,Business,199,Active,2024-12-02,,False,Recurring
8156,5797,Starter,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8157,5798,Pro,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8158,5799,Pro,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8159,5800,Starter,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8160,5801,Starter,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8161,5802,Pro,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8162,5803,Enterprise,0,Active,2024-04-18,,True,Trial
8163,5803,Enterprise,499,Active,2024-12-02,,False,Recurring
8164,5804,Starter,0,Active,2024-04-18,,True,Trial
8165,5804,Starter,29,Active,2024-12-02,,False,Recurring
8166,5805,Business,0,Cancelled,2024-04-18,2024-05-02,True,Trial
8167,5806,Pro,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8168,5807,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8169,5808,Enterprise,0,Active,2024-04-19,,True,Trial
8170,5808,Enterprise,499,Active,2024-12-03,,False,Recurring
8171,5809,Business,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8172,5810,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8173,5811,Starter,0,Active,2024-04-19,,True,Trial
8174,5811,Starter,29,Cancelled,2024-05-03,2024-06-03,False,Churned MRR
8175,5812,Pro,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8176,5813,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8177,5814,Pro,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8178,5815,Enterprise,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8179,5816,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8180,5817,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8181,5818,Starter,0,Active,2024-04-19,,True,Trial
8182,5818,Starter,29,Active,2024-12-03,,False,Recurring
8183,5819,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8184,5820,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8185,5821,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8186,5822,Starter,0,Cancelled,2024-04-19,2024-05-03,True,Trial
8187,5823,Enterprise,0,Active,2024-04-19,,True,Trial
8188,5823,Enterprise,499,Active,2024-12-03,,False,Recurring
8189,5824,Enterprise,0,Active,2024-04-20,,True,Trial
8190,5824,Enterprise,499,Downgraded,2024-11-04,2024-12-04,False,Contraction MRR
8191,5824,Business,199,Active,2024-12-04,,False,Contraction MRR
8192,5825,Business,0,Active,2024-04-20,,True,Trial
8193,5825,Business,199,Cancelled,2024-10-04,2024-11-04,False,Churned MRR
8194,5826,Business,0,Active,2024-04-20,,True,Trial
8195,5826,Business,199,Active,2024-12-04,,False,Recurring
8196,5827,Starter,0,Cancelled,2024-04-20,2024-05-04,True,Trial
8197,5828,Business,0,Active,2024-04-20,,True,Trial
8198,5828,Business,199,Active,2024-12-04,,False,Recurring
8199,5829,Enterprise,0,Active,2024-04-20,,True,Trial
8200,5829,Enterprise,499,Active,2024-12-04,,False,Recurring
8201,5830,Pro,0,Cancelled,2024-04-20,2024-05-04,True,Trial
8202,5831,Starter,0,Cancelled,2024-04-20,2024-05-04,True,Trial
8203,5832,Pro,0,Cancelled,2024-04-20,2024-05-04,True,Trial
8204,5833,Starter,0,Cancelled,2024-04-20,2024-05-04,True,Trial
8205,5834,Starter,0,Active,2024-04-20,,True,Trial
8206,5834,Starter,29,Upgraded,2024-09-04,2024-10-04,False,Expansion MRR
8207,5834,Pro,79,Active,2024-12-04,,False,Recurring
8208,5835,Business,0,Cancelled,2024-04-20,2024-05-04,True,Trial
8209,5836,Starter,0,Active,2024-04-20,,True,Trial
8210,5836,Starter,29,Upgraded,2024-05-04,2024-06-04,False,Expansion MRR
8211,5836,Pro,79,Active,2024-12-04,,False,Recurring
8212,5837,Pro,0,Cancelled,2024-04-20,2024-05-04,True,Trial
8213,5838,Starter,0,Cancelled,2024-04-20,2024-05-04,True,Trial
8214,5839,Starter,0,Cancelled,2024-04-21,2024-05-05,True,Trial
8215,5840,Business,0,Cancelled,2024-04-21,2024-05-05,True,Trial
8216,5841,Pro,0,Cancelled,2024-04-21,2024-05-05,True,Trial
8217,5842,Enterprise,0,Active,2024-04-21,,True,Trial
8218,5842,Enterprise,499,Cancelled,2024-05-05,2024-06-05,False,Churned MRR
8219,5843,Pro,0,Active,2024-04-21,,True,Trial
8220,5843,Pro,79,Active,2024-12-05,,False,Recurring
8221,5844,Pro,0,Cancelled,2024-04-21,2024-05-05,True,Trial
8222,5845,Starter,0,Cancelled,2024-04-21,2024-05-05,True,Trial
8223,5846,Pro,0,Active,2024-04-21,,True,Trial
8224,5846,Pro,79,Active,2024-12-05,,False,Recurring
8225,5847,Starter,0,Cancelled,2024-04-21,2024-05-05,True,Trial
8226,5848,Enterprise,0,Cancelled,2024-04-21,2024-05-05,True,Trial
8227,5849,Enterprise,0,Cancelled,2024-04-21,2024-05-05,True,Trial
8228,5850,Pro,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8229,5851,Enterprise,0,Active,2024-04-22,,True,Trial
8230,5851,Enterprise,499,Active,2024-12-06,,False,Recurring
8231,5852,Starter,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8232,5853,Pro,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8233,5854,Starter,0,Active,2024-04-22,,True,Trial
8234,5854,Starter,29,Cancelled,2024-05-06,2024-06-06,False,Churned MRR
8235,5855,Enterprise,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8236,5856,Starter,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8237,5857,Starter,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8238,5858,Pro,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8239,5859,Starter,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8240,5860,Business,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8241,5861,Pro,0,Active,2024-04-22,,True,Trial
8242,5861,Pro,79,Active,2024-12-06,,False,Recurring
8243,5862,Pro,0,Active,2024-04-22,,True,Trial
8244,5862,Pro,79,Active,2024-12-06,,False,Recurring
8245,5863,Business,0,Active,2024-04-22,,True,Trial
8246,5863,Business,199,Active,2024-12-06,,False,Recurring
8247,5864,Enterprise,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8248,5865,Starter,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8249,5866,Enterprise,0,Active,2024-04-22,,True,Trial
8250,5866,Enterprise,499,Active,2024-12-06,,False,Recurring
8251,5867,Pro,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8252,5868,Pro,0,Active,2024-04-22,,True,Trial
8253,5868,Pro,79,Active,2024-12-06,,False,Recurring
8254,5869,Pro,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8255,5870,Pro,0,Active,2024-04-22,,True,Trial
8256,5870,Pro,79,Active,2024-12-06,,False,Recurring
8257,5871,Pro,0,Cancelled,2024-04-22,2024-05-06,True,Trial
8258,5872,Starter,0,Active,2024-04-22,,True,Trial
8259,5872,Starter,29,Upgraded,2024-08-06,2024-09-06,False,Expansion MRR
8260,5872,Pro,79,Active,2024-12-06,,False,Recurring
8261,5873,Business,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8262,5874,Business,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8263,5875,Starter,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8264,5876,Pro,0,Active,2024-04-23,,True,Trial
8265,5876,Pro,79,Active,2024-12-07,,False,Recurring
8266,5877,Enterprise,0,Active,2024-04-23,,True,Trial
8267,5877,Enterprise,499,Active,2024-12-07,,False,Recurring
8268,5878,Starter,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8269,5879,Starter,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8270,5880,Pro,0,Active,2024-04-23,,True,Trial
8271,5880,Pro,79,Upgraded,2024-11-07,2024-12-07,False,Expansion MRR
8272,5880,Business,199,Active,2024-12-07,,False,Expansion MRR
8273,5881,Business,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8274,5882,Starter,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8275,5883,Enterprise,0,Active,2024-04-23,,True,Trial
8276,5883,Enterprise,499,Active,2024-12-07,,False,Recurring
8277,5884,Enterprise,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8278,5885,Enterprise,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8279,5886,Enterprise,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8280,5887,Enterprise,0,Active,2024-04-23,,True,Trial
8281,5887,Enterprise,499,Active,2024-12-07,,False,Recurring
8282,5888,Enterprise,0,Active,2024-04-23,,True,Trial
8283,5888,Enterprise,499,Active,2024-12-07,,False,Recurring
8284,5889,Starter,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8285,5890,Starter,0,Cancelled,2024-04-23,2024-05-07,True,Trial
8286,5891,Starter,0,Active,2024-04-23,,True,Trial
8287,5891,Starter,29,Cancelled,2024-10-07,2024-11-07,False,Churned MRR
8288,5892,Pro,0,Active,2024-04-23,,True,Trial
8289,5892,Pro,79,Upgraded,2024-05-07,2024-06-07,False,Expansion MRR
8290,5892,Business,199,Upgraded,2024-12-07,2025-01-07,False,Expansion MRR
8291,5893,Starter,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8292,5894,Enterprise,0,Active,2024-04-24,,True,Trial
8293,5894,Enterprise,499,Active,2024-12-08,,False,Recurring
8294,5895,Starter,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8295,5896,Pro,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8296,5897,Business,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8297,5898,Enterprise,0,Active,2024-04-24,,True,Trial
8298,5898,Enterprise,499,Active,2024-12-08,,False,Recurring
8299,5899,Starter,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8300,5900,Starter,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8301,5901,Starter,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8302,5902,Pro,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8303,5903,Pro,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8304,5904,Business,0,Active,2024-04-24,,True,Trial
8305,5904,Business,199,Active,2024-12-08,,False,Recurring
8306,5905,Starter,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8307,5906,Pro,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8308,5907,Pro,0,Cancelled,2024-04-24,2024-05-08,True,Trial
8309,5908,Starter,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8310,5909,Enterprise,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8311,5910,Pro,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8312,5911,Enterprise,0,Active,2024-04-25,,True,Trial
8313,5911,Enterprise,499,Active,2024-12-09,,False,Recurring
8314,5912,Enterprise,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8315,5913,Business,0,Active,2024-04-25,,True,Trial
8316,5913,Business,199,Upgraded,2024-08-09,2024-09-09,False,Expansion MRR
8317,5913,Enterprise,499,Active,2024-12-09,,False,Recurring
8318,5914,Starter,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8319,5915,Starter,0,Active,2024-04-25,,True,Trial
8320,5915,Starter,29,Active,2024-12-09,,False,Recurring
8321,5916,Pro,0,Active,2024-04-25,,True,Trial
8322,5916,Pro,79,Cancelled,2024-08-09,2024-09-09,False,Churned MRR
8323,5917,Starter,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8324,5918,Enterprise,0,Active,2024-04-25,,True,Trial
8325,5918,Enterprise,499,Cancelled,2024-08-09,2024-09-09,False,Churned MRR
8326,5919,Starter,0,Active,2024-04-25,,True,Trial
8327,5919,Starter,29,Cancelled,2024-12-09,2025-01-01,False,Churned MRR
8328,5920,Business,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8329,5921,Starter,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8330,5922,Starter,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8331,5923,Enterprise,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8332,5924,Pro,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8333,5925,Starter,0,Cancelled,2024-04-25,2024-05-09,True,Trial
8334,5926,Pro,0,Cancelled,2024-04-26,2024-05-10,True,Trial
8335,5927,Starter,0,Cancelled,2024-04-26,2024-05-10,True,Trial
8336,5928,Pro,0,Cancelled,2024-04-26,2024-05-10,True,Trial
8337,5929,Pro,0,Cancelled,2024-04-26,2024-05-10,True,Trial
8338,5930,Pro,0,Cancelled,2024-04-26,2024-05-10,True,Trial
8339,5931,Pro,0,Cancelled,2024-04-26,2024-05-10,True,Trial
8340,5932,Pro,0,Cancelled,2024-04-26,2024-05-10,True,Trial
8341,5933,Starter,0,Active,2024-04-26,,True,Trial
