customer_id,channel,campaign,cac,conversion_date,cost_per_click,impressions,clicks
5908,Organic,Partner Referral,139.55,2024-04-25,6.34,15157,230
5909,Organic,Summer Growth,126.44,2024-04-25,9.03,5382,1529
5910,Referral,End of Year Push,92.93,2024-04-25,5.81,46927,1414
5911,Google Ads,Product Launch,351.54,2024-04-25,31.96,13694,1938
5912,LinkedIn,Product Launch,582.0,2024-04-25,58.2,22429,514
5913,Meta Ads,Retargeting Wave,313.61,2024-04-25,39.2,25667,54
5914,Organic,Partner Referral,176.82,2024-04-25,16.07,46083,318
5915,Organic,Retargeting Wave,163.12,2024-04-25,6.52,18940,577
5916,Direct,End of Year Push,137.23,2024-04-25,6.53,4540,107
5917,Meta Ads,End of Year Push,252.2,2024-04-25,18.01,24713,532
5918,Organic,Partner Referral,161.64,2024-04-25,10.1,4629,1833
5919,Google Ads,Brand Awareness Q1,257.77,2024-04-25,32.22,29883,1408
5920,Google Ads,Product Launch,298.8,2024-04-25,16.6,21990,584
5921,Meta Ads,Partner Referral,213.43,2024-04-25,8.54,49392,1911
5922,Direct,Summer Growth,180.93,2024-04-25,15.08,13523,1876
5923,Email,Cold Outbound,80.42,2024-04-25,10.05,22655,59
5924,Meta Ads,Brand Awareness Q1,208.8,2024-04-25,9.08,8843,1208
5925,Google Ads,Inbound SEO,349.24,2024-04-25,17.46,16774,842
5926,Google Ads,Summer Growth,310.72,2024-04-26,22.19,39942,1566
5927,Google Ads,Partner Referral,268.56,2024-04-26,17.9,13886,1165
5928,Meta Ads,Cold Outbound,226.76,2024-04-26,28.34,8229,1419
5929,Organic,End of Year Push,125.01,2024-04-26,6.58,40339,1739
5930,Referral,End of Year Push,93.36,2024-04-26,5.83,11063,1890
5931,Google Ads,Product Launch,267.23,2024-04-26,10.69,34003,296
5932,Referral,Inbound SEO,141.9,2024-04-26,7.1,1400,651
5933,Organic,Cold Outbound,153.32,2024-04-26,9.02,20490,992
5934,Meta Ads,Retargeting Wave,182.61,2024-04-26,7.3,5655,471
5935,Organic,Product Launch,149.97,2024-04-26,12.5,18072,1821
5936,LinkedIn,End of Year Push,775.38,2024-04-26,43.08,3410,881
5937,Meta Ads,End of Year Push,223.72,2024-04-26,14.91,44173,1747
5938,Referral,Partner Referral,135.83,2024-04-26,16.98,26191,1483
5939,Organic,Product Launch,145.34,2024-04-26,9.69,41144,274
5940,Meta Ads,Cold Outbound,261.94,2024-04-26,10.91,45552,1396
5941,Meta Ads,Retargeting Wave,229.68,2024-04-26,12.09,28000,1517
5942,LinkedIn,End of Year Push,731.98,2024-04-26,66.54,43035,1351
5943,Referral,Partner Referral,117.97,2024-04-26,6.21,38674,424
5944,Meta Ads,Retargeting Wave,295.68,2024-04-26,12.32,7968,1728
5945,LinkedIn,Partner Referral,662.14,2024-04-26,38.95,21612,1912
5946,Google Ads,Product Launch,373.47,2024-04-26,16.98,32971,305
5947,Meta Ads,Summer Growth,281.78,2024-04-27,25.62,41376,1584
5948,Meta Ads,End of Year Push,195.49,2024-04-27,9.77,19996,685
5949,LinkedIn,Summer Growth,614.75,2024-04-27,55.89,36045,1079
5950,Email,Brand Awareness Q1,111.77,2024-04-27,10.16,17262,965
5951,Referral,Product Launch,80.14,2024-04-27,5.72,6269,1450
5952,Meta Ads,Cold Outbound,232.78,2024-04-27,19.4,23626,1098
5953,Referral,Retargeting Wave,89.35,2024-04-27,5.58,48559,399
5954,Direct,Brand Awareness Q1,197.29,2024-04-27,12.33,24164,717
5955,LinkedIn,Product Launch,482.03,2024-04-27,19.28,40336,1207
5956,Google Ads,Cold Outbound,265.79,2024-04-27,15.63,49768,1919
5957,LinkedIn,Cold Outbound,557.91,2024-04-27,29.36,28268,1586
5958,LinkedIn,Inbound SEO,530.21,2024-04-28,48.2,33510,495
5959,Referral,Retargeting Wave,112.85,2024-04-28,5.13,3267,1502
5960,Organic,Summer Growth,171.8,2024-04-28,13.22,24274,96
5961,Google Ads,Summer Growth,321.53,2024-04-28,26.79,984,1950
5962,Direct,Inbound SEO,197.85,2024-04-28,8.24,8352,1648
5963,Organic,Cold Outbound,166.23,2024-04-28,9.23,5937,1324
5964,Referral,Partner Referral,149.7,2024-04-28,11.52,46516,590
5965,Google Ads,Inbound SEO,282.34,2024-04-28,14.86,33689,1209
5966,Meta Ads,Inbound SEO,212.62,2024-04-28,21.26,37744,1415
5967,LinkedIn,Inbound SEO,731.12,2024-04-28,38.48,10760,1788
5968,Organic,Cold Outbound,129.35,2024-04-28,5.62,2681,422
5969,Google Ads,Retargeting Wave,333.65,2024-04-28,17.56,37220,1706
5970,Google Ads,Retargeting Wave,290.3,2024-04-28,24.19,10838,1773
5971,Organic,Cold Outbound,137.67,2024-04-28,10.59,38368,276
5972,Organic,Partner Referral,150.24,2024-04-28,6.83,16118,558
5973,LinkedIn,End of Year Push,686.66,2024-04-28,31.21,2374,1778
5974,LinkedIn,Product Launch,711.23,2024-04-28,50.8,3852,57
5975,LinkedIn,Inbound SEO,604.15,2024-04-28,31.8,31760,1677
5976,Google Ads,Inbound SEO,261.21,2024-04-28,23.75,26254,1798
5977,Google Ads,Inbound SEO,251.29,2024-04-28,11.97,42135,1785
5978,Referral,Partner Referral,98.9,2024-04-28,7.06,33059,628
5979,Referral,Brand Awareness Q1,83.56,2024-04-28,5.97,27620,855
5980,Organic,Partner Referral,171.52,2024-04-29,19.06,8854,840
5981,LinkedIn,Summer Growth,609.25,2024-04-29,27.69,22360,1964
5982,Meta Ads,Brand Awareness Q1,307.1,2024-04-29,17.06,15336,1616
5983,Organic,Partner Referral,157.61,2024-04-29,8.76,36295,717
5984,Organic,Cold Outbound,150.41,2024-04-29,7.52,48591,302
5985,Google Ads,Partner Referral,313.94,2024-04-29,34.88,1184,553
5986,Referral,Inbound SEO,86.29,2024-04-29,3.45,37003,403
5987,Referral,End of Year Push,111.57,2024-04-29,5.87,6315,1026
5988,Organic,Cold Outbound,155.3,2024-04-29,9.71,22696,80
5989,Referral,Cold Outbound,149.19,2024-04-29,16.58,28499,597
5990,Direct,Brand Awareness Q1,199.7,2024-04-29,8.68,43754,197
5991,LinkedIn,End of Year Push,688.19,2024-04-29,40.48,27895,267
5992,Organic,Inbound SEO,170.75,2024-04-29,9.49,12452,1759
5993,Referral,Product Launch,124.06,2024-04-30,5.64,37209,1704
5994,LinkedIn,Summer Growth,514.58,2024-04-30,27.08,36706,180
5995,Organic,End of Year Push,175.48,2024-04-30,9.24,12989,277
5996,Organic,Inbound SEO,146.02,2024-04-30,13.27,23592,1696
5997,Organic,End of Year Push,173.1,2024-04-30,10.82,21957,1672
5998,Referral,Partner Referral,138.21,2024-04-30,17.28,45544,1683
5999,Direct,End of Year Push,178.47,2024-04-30,7.76,25627,834
6000,Referral,Brand Awareness Q1,80.85,2024-04-30,4.04,1153,926
6001,Organic,Brand Awareness Q1,140.61,2024-04-30,6.7,19490,107
6002,Google Ads,End of Year Push,254.1,2024-04-30,19.55,36654,1545
6003,Google Ads,Summer Growth,372.43,2024-05-01,21.91,48023,624
6004,Organic,Retargeting Wave,157.22,2024-05-01,11.23,34326,1207
6005,Referral,Inbound SEO,137.21,2024-05-01,9.15,7135,980
6006,Organic,Retargeting Wave,128.79,2024-05-01,6.13,7652,768
6007,Direct,Product Launch,135.83,2024-05-01,7.99,43168,1502
6008,Organic,Retargeting Wave,134.89,2024-05-01,13.49,19737,1849
6009,Meta Ads,Product Launch,310.69,2024-05-01,14.79,48473,1174
6010,Meta Ads,Partner Referral,302.23,2024-05-01,15.91,35858,1474
6011,Organic,Product Launch,176.77,2024-05-01,7.69,16219,1149
6012,Organic,Partner Referral,177.79,2024-05-01,7.41,36294,713
6013,Google Ads,Partner Referral,354.54,2024-05-01,22.16,21802,1597
6014,Google Ads,Retargeting Wave,340.69,2024-05-01,15.49,3884,1293
6015,Referral,Inbound SEO,141.47,2024-05-01,6.15,37698,1413
6016,Meta Ads,Summer Growth,226.26,2024-05-01,17.4,41927,549
6017,Meta Ads,Retargeting Wave,215.41,2024-05-01,13.46,40922,495
6018,Organic,Retargeting Wave,159.13,2024-05-01,8.84,30290,1806
6019,Referral,Brand Awareness Q1,98.36,2024-05-01,7.57,49672,528
6020,Organic,Cold Outbound,168.99,2024-05-01,15.36,20788,1392
6021,Google Ads,Brand Awareness Q1,292.78,2024-05-02,24.4,36948,914
6022,Organic,Summer Growth,124.5,2024-05-02,5.19,16879,960
6023,Google Ads,Summer Growth,338.58,2024-05-02,37.62,33968,198
6024,Referral,Summer Growth,142.66,2024-05-02,9.51,31483,1131
6025,Organic,Retargeting Wave,126.65,2024-05-02,5.76,714,1091
6026,LinkedIn,Retargeting Wave,543.69,2024-05-02,33.98,21204,1805
6027,Referral,Product Launch,134.23,2024-05-02,7.06,27103,1012
6028,Organic,Summer Growth,178.39,2024-05-02,9.91,5471,1854
6029,Organic,Inbound SEO,154.1,2024-05-02,12.84,26846,774
6030,Referral,Product Launch,116.77,2024-05-02,11.68,27146,749
6031,Google Ads,Partner Referral,288.01,2024-05-02,22.15,45092,1848
6032,Referral,Brand Awareness Q1,139.5,2024-05-02,5.58,34079,1160
6033,LinkedIn,Cold Outbound,678.46,2024-05-02,32.31,20054,1575
6034,Referral,Cold Outbound,101.58,2024-05-02,4.62,11350,377
6035,Organic,Partner Referral,142.12,2024-05-02,10.15,5623,1771
6036,Referral,Inbound SEO,119.46,2024-05-03,7.03,35646,1193
6037,Organic,Cold Outbound,122.69,2024-05-03,8.76,9879,999
6038,Google Ads,Summer Growth,387.91,2024-05-03,43.1,16021,966
6039,Direct,Summer Growth,145.13,2024-05-03,13.19,1112,1674
6040,Organic,End of Year Push,170.0,2024-05-03,7.73,43708,702
6041,Referral,End of Year Push,120.64,2024-05-03,6.7,36138,692
6042,Organic,Summer Growth,179.56,2024-05-03,10.56,38157,611
6043,Organic,Retargeting Wave,121.2,2024-05-03,5.77,31497,325
6044,Organic,Summer Growth,147.49,2024-05-03,13.41,34892,1083
6045,Organic,Brand Awareness Q1,165.39,2024-05-03,7.52,25258,1801
6046,Referral,Inbound SEO,127.72,2024-05-03,6.72,21348,1146
6047,LinkedIn,Cold Outbound,690.41,2024-05-03,76.71,16998,345
6048,Google Ads,Cold Outbound,350.77,2024-05-03,16.7,39377,1516
6049,Email,End of Year Push,88.71,2024-05-03,7.39,24960,1868
6050,Google Ads,Brand Awareness Q1,302.77,2024-05-03,13.16,996,410
6051,Meta Ads,Cold Outbound,245.74,2024-05-03,20.48,14216,1176
6052,Organic,Product Launch,147.34,2024-05-04,13.39,26914,1795
6053,Referral,Partner Referral,147.95,2024-05-04,11.38,40018,837
6054,LinkedIn,Product Launch,585.13,2024-05-04,25.44,15498,592
6055,Organic,Brand Awareness Q1,153.83,2024-05-04,9.61,11649,863
6056,Meta Ads,Retargeting Wave,283.36,2024-05-04,16.67,26329,1737
6057,Organic,Partner Referral,159.26,2024-05-04,6.64,35043,1226
6058,Google Ads,End of Year Push,321.02,2024-05-04,26.75,5108,1326
6059,Organic,End of Year Push,169.67,2024-05-04,12.12,48587,114
6060,Direct,Summer Growth,129.73,2024-05-04,5.64,40149,716
6061,Email,Inbound SEO,77.98,2024-05-04,3.71,16999,1831
6062,Google Ads,Retargeting Wave,242.26,2024-05-04,11.54,11533,578
6063,Organic,Retargeting Wave,166.52,2024-05-04,15.14,27024,1958
6064,Organic,Partner Referral,145.49,2024-05-04,8.56,6740,1047
6065,Organic,End of Year Push,123.74,2024-05-04,5.62,38916,82
6066,Google Ads,Cold Outbound,373.78,2024-05-04,23.36,8693,289
6067,Organic,Partner Referral,174.58,2024-05-04,8.73,1907,817
6068,Referral,Brand Awareness Q1,133.0,2024-05-04,5.32,21862,907
6069,Meta Ads,Product Launch,180.9,2024-05-04,7.24,44189,1240
6070,Organic,Brand Awareness Q1,149.87,2024-05-04,6.81,9722,614
6071,Organic,Inbound SEO,123.72,2024-05-04,8.25,1668,1596
6072,Meta Ads,Cold Outbound,276.95,2024-05-04,23.08,10430,826
6073,Referral,Partner Referral,109.66,2024-05-04,4.98,15291,621
6074,LinkedIn,Partner Referral,761.47,2024-05-04,84.61,6354,1558
6075,Google Ads,Inbound SEO,245.73,2024-05-04,9.83,21642,1604
6076,Google Ads,Retargeting Wave,250.79,2024-05-04,12.54,23447,188
6077,Google Ads,Product Launch,319.41,2024-05-05,29.04,9870,953
6078,Organic,Inbound SEO,156.17,2024-05-05,13.01,27093,239
6079,Meta Ads,Cold Outbound,251.85,2024-05-05,27.98,44140,1248
6080,Google Ads,Cold Outbound,278.45,2024-05-05,23.2,2275,188
6081,Referral,Inbound SEO,97.87,2024-05-05,6.12,30817,210
6082,Organic,Inbound SEO,128.04,2024-05-05,5.12,6503,1485
6083,Meta Ads,Retargeting Wave,237.13,2024-05-05,9.49,6402,517
6084,Organic,End of Year Push,122.13,2024-05-05,6.11,9911,811
6085,LinkedIn,Summer Growth,586.83,2024-05-05,32.6,16605,1580
6086,LinkedIn,End of Year Push,660.85,2024-05-05,82.61,23018,1189
6087,Referral,Cold Outbound,85.62,2024-05-05,4.28,11332,1930
6088,Google Ads,Partner Referral,284.92,2024-05-05,14.25,6552,106
6089,Referral,Summer Growth,82.44,2024-05-05,4.34,49213,1089
6090,Referral,Summer Growth,135.51,2024-05-05,5.65,40632,465
6091,LinkedIn,Partner Referral,650.87,2024-05-05,36.16,13146,926
6092,Email,Retargeting Wave,106.41,2024-05-05,5.6,1635,1422
6093,Organic,Cold Outbound,124.3,2024-05-05,4.97,24295,1841
6094,Organic,Cold Outbound,133.63,2024-05-06,7.86,49801,1510
6095,Organic,Product Launch,158.77,2024-05-06,8.82,4799,633
6096,Organic,Partner Referral,159.64,2024-05-06,14.51,34945,1284
6097,LinkedIn,Summer Growth,495.65,2024-05-06,27.54,47291,377
6098,Organic,End of Year Push,124.84,2024-05-06,8.92,36303,981
6099,Organic,Partner Referral,122.71,2024-05-06,13.63,15894,1380
6100,Organic,Cold Outbound,175.86,2024-05-06,9.26,30716,515
6101,Meta Ads,Inbound SEO,315.71,2024-05-06,15.03,49126,1573
6102,LinkedIn,Retargeting Wave,670.63,2024-05-06,60.97,1917,1176
6103,Meta Ads,Product Launch,223.12,2024-05-06,24.79,31876,308
6104,Direct,Retargeting Wave,133.75,2024-05-06,16.72,13150,1064
6105,Google Ads,Summer Growth,333.5,2024-05-06,23.82,16008,1976
6106,Organic,Retargeting Wave,155.59,2024-05-06,8.64,24159,369
6107,LinkedIn,Inbound SEO,497.3,2024-05-06,27.63,19528,1823
6108,LinkedIn,Product Launch,539.47,2024-05-06,41.5,33891,748
6109,Email,Retargeting Wave,115.32,2024-05-07,11.53,15904,1590
6110,Google Ads,Inbound SEO,272.42,2024-05-07,15.13,35097,1635
6111,Google Ads,End of Year Push,257.37,2024-05-07,18.38,43257,487
6112,Organic,End of Year Push,145.65,2024-05-07,13.24,5605,303
6113,LinkedIn,Cold Outbound,694.84,2024-05-07,57.9,14042,1476
6114,Email,Cold Outbound,109.85,2024-05-07,12.21,34030,419
6115,LinkedIn,End of Year Push,493.65,2024-05-07,25.98,48084,1344
6116,Organic,Summer Growth,175.46,2024-05-07,15.95,5519,262
6117,Meta Ads,End of Year Push,184.19,2024-05-07,20.47,33751,1037
6118,Meta Ads,End of Year Push,209.86,2024-05-07,14.99,3561,1281
6119,LinkedIn,Summer Growth,472.13,2024-05-07,18.89,28206,1733
6120,Direct,Product Launch,116.17,2024-05-07,4.65,37449,883
6121,LinkedIn,Summer Growth,682.36,2024-05-07,27.29,8312,594
6122,Organic,Partner Referral,165.87,2024-05-07,12.76,36042,558
6123,Referral,Brand Awareness Q1,105.85,2024-05-07,5.57,36069,1124
6124,Email,Partner Referral,87.11,2024-05-07,3.63,2872,986
6125,Google Ads,Brand Awareness Q1,319.19,2024-05-08,24.55,18815,631
6126,Google Ads,End of Year Push,283.74,2024-05-08,14.93,38175,1134
6127,LinkedIn,Partner Referral,671.81,2024-05-08,41.99,34203,609
6128,Organic,Product Launch,163.53,2024-05-08,7.11,2418,1853
6129,Organic,Cold Outbound,122.42,2024-05-08,6.44,17254,346
6130,Referral,Retargeting Wave,145.0,2024-05-08,5.8,38697,1181
6131,Organic,Partner Referral,138.07,2024-05-08,5.52,38286,1176
6132,Referral,Partner Referral,137.04,2024-05-08,9.79,42931,1428
6133,LinkedIn,Partner Referral,487.72,2024-05-08,25.67,33890,818
6134,Google Ads,Summer Growth,323.97,2024-05-08,20.25,4043,1647
6135,Organic,Retargeting Wave,136.27,2024-05-08,7.57,18667,714
6136,Organic,End of Year Push,147.28,2024-05-08,11.33,27801,439
6137,Organic,Cold Outbound,140.67,2024-05-08,15.63,33713,1421
6138,Organic,Inbound SEO,175.29,2024-05-08,8.76,27237,1699
6139,Organic,Retargeting Wave,162.22,2024-05-09,7.72,25992,814
6140,Meta Ads,Brand Awareness Q1,217.54,2024-05-09,9.06,45958,1292
6141,Referral,Cold Outbound,129.86,2024-05-09,11.81,3720,1039
6142,Organic,Retargeting Wave,126.98,2024-05-09,15.87,12027,391
6143,LinkedIn,Inbound SEO,739.19,2024-05-09,35.2,1253,822
6144,Direct,Inbound SEO,152.1,2024-05-09,11.7,12149,1869
6145,Referral,Inbound SEO,134.71,2024-05-09,16.84,39530,1425
6146,Google Ads,Brand Awareness Q1,274.32,2024-05-09,17.14,35501,1102
6147,Referral,Partner Referral,100.14,2024-05-09,10.01,35439,273
6148,Meta Ads,Inbound SEO,225.24,2024-05-09,10.24,26888,1121
6149,Direct,End of Year Push,143.23,2024-05-09,6.82,39717,1479
6150,LinkedIn,Cold Outbound,672.36,2024-05-09,44.82,42989,1660
6151,Organic,Brand Awareness Q1,145.44,2024-05-09,6.61,31196,613
6152,Google Ads,Retargeting Wave,369.52,2024-05-09,26.39,13290,659
6153,Direct,Cold Outbound,156.66,2024-05-09,17.41,21502,742
6154,Google Ads,End of Year Push,244.76,2024-05-09,17.48,13259,1720
6155,Email,End of Year Push,106.51,2024-05-09,10.65,31297,1535
6156,Organic,Retargeting Wave,161.06,2024-05-09,7.67,46079,508
6157,Organic,Inbound SEO,178.77,2024-05-09,11.92,49323,577
6158,Organic,Summer Growth,128.72,2024-05-10,14.3,8518,729
6159,LinkedIn,Product Launch,745.59,2024-05-10,37.28,14103,1899
6160,Organic,Brand Awareness Q1,175.19,2024-05-10,7.96,46552,1669
6161,Meta Ads,Inbound SEO,278.88,2024-05-10,12.13,31547,1103
6162,LinkedIn,Product Launch,548.46,2024-05-10,60.94,24864,1768
6163,Google Ads,Summer Growth,242.96,2024-05-10,24.3,34478,909
6164,Google Ads,Cold Outbound,321.72,2024-05-10,24.75,26667,514
6165,LinkedIn,Summer Growth,466.17,2024-05-10,27.42,37542,947
6166,Referral,Retargeting Wave,110.79,2024-05-10,10.07,36526,1915
6167,Organic,Product Launch,150.19,2024-05-10,6.83,5715,1374
6168,Google Ads,Summer Growth,384.26,2024-05-10,27.45,49656,275
6169,Meta Ads,Product Launch,253.6,2024-05-10,11.53,27694,1480
6170,Organic,Retargeting Wave,132.6,2024-05-10,6.31,15770,810
6171,Google Ads,Partner Referral,256.71,2024-05-10,10.27,13406,699
6172,Email,End of Year Push,88.35,2024-05-10,4.02,19214,731
6173,Meta Ads,Cold Outbound,223.57,2024-05-10,17.2,29879,590
6174,Direct,End of Year Push,174.41,2024-05-10,15.86,45591,1382
6175,Referral,Cold Outbound,117.8,2024-05-10,11.78,8891,557
6176,Organic,Summer Growth,146.59,2024-05-10,12.22,47949,270
6177,Google Ads,Product Launch,283.26,2024-05-10,18.88,29266,552
6178,Meta Ads,Cold Outbound,262.82,2024-05-11,32.85,18266,1438
6179,Organic,Inbound SEO,169.93,2024-05-11,6.8,35454,1900
6180,Google Ads,Retargeting Wave,274.65,2024-05-11,19.62,10385,548
6181,Google Ads,Brand Awareness Q1,360.33,2024-05-11,18.02,16380,311
6182,Referral,Inbound SEO,112.04,2024-05-11,6.22,17541,1523
6183,Email,Brand Awareness Q1,77.16,2024-05-11,4.54,10327,188
6184,Referral,Cold Outbound,148.36,2024-05-11,6.18,34451,733
6185,Meta Ads,Summer Growth,279.4,2024-05-11,13.97,47457,905
6186,Direct,Cold Outbound,197.18,2024-05-11,14.08,38606,1209
6187,LinkedIn,End of Year Push,622.7,2024-05-11,31.14,42329,1513
6188,Organic,Cold Outbound,166.69,2024-05-11,6.95,39644,135
6189,LinkedIn,Product Launch,648.45,2024-05-11,81.06,33259,1399
6190,Direct,End of Year Push,157.64,2024-05-11,10.51,34600,194
6191,Referral,End of Year Push,87.57,2024-05-11,4.38,9039,624
6192,Organic,Summer Growth,164.59,2024-05-11,9.14,45057,356
6193,LinkedIn,Retargeting Wave,697.4,2024-05-11,34.87,32075,635
6194,Referral,Partner Referral,144.83,2024-05-11,10.35,48169,1532
6195,Referral,Inbound SEO,90.12,2024-05-11,11.27,24451,674
6196,LinkedIn,Retargeting Wave,613.12,2024-05-11,25.55,36923,1775
6197,Referral,Inbound SEO,80.81,2024-05-12,4.49,17674,1031
6198,Google Ads,Product Launch,241.18,2024-05-12,9.65,37873,1556
6199,Organic,End of Year Push,138.23,2024-05-12,6.28,6665,656
6200,Referral,Retargeting Wave,139.56,2024-05-12,9.97,44815,1080
6201,LinkedIn,Summer Growth,471.05,2024-05-12,31.4,47718,994
6202,Referral,Retargeting Wave,92.47,2024-05-12,7.11,35590,1180
6203,Referral,Partner Referral,137.88,2024-05-12,6.57,21243,1056
6204,Organic,Inbound SEO,161.23,2024-05-12,10.75,41613,1003
6205,Google Ads,Product Launch,390.35,2024-05-12,32.53,1280,1042
6206,Organic,Inbound SEO,169.46,2024-05-12,6.78,42012,1956
6207,Organic,Product Launch,143.05,2024-05-12,11.0,10339,601
6208,Meta Ads,Product Launch,184.96,2024-05-12,18.5,16019,1650
6209,Referral,Cold Outbound,140.01,2024-05-12,5.6,1604,171
6210,Google Ads,Partner Referral,289.41,2024-05-13,18.09,10226,1222
6211,Referral,Inbound SEO,119.23,2024-05-13,6.62,24500,130
6212,Google Ads,Product Launch,333.88,2024-05-13,41.73,2986,1460
6213,LinkedIn,Product Launch,635.58,2024-05-13,37.39,18022,1445
6214,Referral,End of Year Push,121.47,2024-05-13,13.5,41660,835
6215,Referral,Inbound SEO,80.01,2024-05-13,4.45,43522,1707
6216,Meta Ads,End of Year Push,219.12,2024-05-13,10.43,17188,53
6217,Referral,Retargeting Wave,141.69,2024-05-13,12.88,25051,1770
6218,Organic,Product Launch,173.32,2024-05-13,13.33,11650,638
6219,Organic,Product Launch,160.24,2024-05-13,8.43,4545,209
6220,Organic,End of Year Push,134.68,2024-05-13,10.36,47766,1593
6221,Referral,Product Launch,95.21,2024-05-13,3.81,21123,1947
6222,Referral,Summer Growth,115.51,2024-05-13,6.79,12730,1063
6223,Organic,Product Launch,122.17,2024-05-13,11.11,47242,600
6224,Referral,Summer Growth,136.58,2024-05-13,6.83,6601,157
6225,LinkedIn,Inbound SEO,479.54,2024-05-13,31.97,45231,340
6226,Direct,Cold Outbound,100.01,2024-05-14,4.17,42543,658
6227,Email,Summer Growth,107.43,2024-05-14,6.32,43292,1821
6228,Organic,Summer Growth,139.42,2024-05-14,8.2,45567,1496
6229,Organic,Cold Outbound,171.5,2024-05-14,6.86,6181,1044
6230,Google Ads,Summer Growth,243.45,2024-05-14,22.13,7579,762
6231,Google Ads,Summer Growth,387.44,2024-05-14,18.45,45776,963
6232,Email,Retargeting Wave,64.7,2024-05-14,5.88,580,1973
6233,Direct,Product Launch,130.16,2024-05-14,16.27,27135,587
6234,LinkedIn,Product Launch,583.15,2024-05-14,72.89,41772,102
6235,LinkedIn,Product Launch,515.95,2024-05-14,22.43,12982,937
6236,Referral,End of Year Push,90.16,2024-05-14,4.1,9072,814
6237,Email,Product Launch,103.78,2024-05-15,11.53,49211,1355
6238,Google Ads,Cold Outbound,296.12,2024-05-15,26.92,28394,960
6239,Direct,Product Launch,107.17,2024-05-15,4.87,40899,686
6240,Referral,Summer Growth,129.36,2024-05-15,8.62,1924,763
6241,Email,Inbound SEO,87.03,2024-05-15,6.22,16757,1378
6242,LinkedIn,Cold Outbound,558.32,2024-05-15,62.04,30526,1417
6243,Organic,Partner Referral,143.76,2024-05-15,5.75,33895,1017
6244,Direct,Summer Growth,183.99,2024-05-15,14.15,4480,1507
6245,LinkedIn,Product Launch,761.3,2024-05-15,30.45,46480,755
6246,Google Ads,Product Launch,282.9,2024-05-15,14.14,49669,239
6247,Google Ads,Retargeting Wave,302.43,2024-05-15,16.8,45458,174
6248,Organic,Product Launch,167.8,2024-05-15,12.91,22943,1682
6249,Meta Ads,Brand Awareness Q1,252.57,2024-05-15,12.03,1361,644
6250,Google Ads,Product Launch,343.18,2024-05-15,15.6,36498,183
6251,Google Ads,Brand Awareness Q1,315.8,2024-05-15,17.54,43998,1570
6252,Google Ads,Cold Outbound,338.01,2024-05-15,30.73,32202,348
6253,Meta Ads,Summer Growth,203.84,2024-05-15,11.32,16479,506
6254,Google Ads,End of Year Push,399.74,2024-05-16,28.55,36179,659
6255,Referral,Product Launch,81.46,2024-05-16,3.88,39910,979
6256,Meta Ads,End of Year Push,271.25,2024-05-16,24.66,3802,1508
6257,Organic,Brand Awareness Q1,166.12,2024-05-16,6.92,22837,1458
6258,Organic,Partner Referral,158.56,2024-05-16,9.91,22652,1308
6259,Meta Ads,Retargeting Wave,317.5,2024-05-16,19.84,3894,747
6260,Meta Ads,Inbound SEO,230.14,2024-05-16,12.11,5675,1245
6261,Referral,End of Year Push,132.28,2024-05-16,6.96,2776,564
6262,Email,Retargeting Wave,77.8,2024-05-16,6.48,49975,1455
6263,Organic,Inbound SEO,142.32,2024-05-16,7.49,18219,1976
6264,LinkedIn,End of Year Push,513.9,2024-05-16,51.39,6915,1701
6265,Meta Ads,Retargeting Wave,277.56,2024-05-16,16.33,18187,1912
6266,Organic,End of Year Push,170.38,2024-05-16,14.2,41397,1351
6267,Meta Ads,Cold Outbound,273.41,2024-05-16,16.08,10676,947
6268,Direct,Partner Referral,190.7,2024-05-16,12.71,730,1795
6269,Google Ads,Inbound SEO,377.28,2024-05-16,47.16,37696,1670
6270,Referral,Partner Referral,148.07,2024-05-16,8.71,4900,1855
6271,Google Ads,Product Launch,327.41,2024-05-16,13.64,44430,1930
6272,Organic,Inbound SEO,179.85,2024-05-16,13.83,23289,259
6273,Organic,Retargeting Wave,127.21,2024-05-17,6.36,10935,551
6274,Email,Partner Referral,117.7,2024-05-17,5.88,24695,1747
6275,Referral,End of Year Push,105.82,2024-05-17,5.04,15087,50
6276,Organic,End of Year Push,160.8,2024-05-17,11.49,21454,1239
6277,Referral,Inbound SEO,82.84,2024-05-17,4.14,19854,76
6278,Meta Ads,Inbound SEO,305.38,2024-05-17,16.97,47569,876
6279,Meta Ads,Retargeting Wave,298.91,2024-05-17,14.95,48203,1911
6280,Google Ads,Product Launch,273.7,2024-05-17,11.4,13290,1528
6281,LinkedIn,Product Launch,665.45,2024-05-17,35.02,49956,1021
6282,Referral,Summer Growth,98.34,2024-05-17,4.92,8531,1703
6283,Referral,Inbound SEO,109.63,2024-05-17,5.22,45553,855
6284,Referral,Partner Referral,143.14,2024-05-17,8.42,1393,863
6285,Organic,Inbound SEO,142.97,2024-05-17,5.96,26192,284
6286,Google Ads,Partner Referral,253.48,2024-05-17,12.07,30619,1218
6287,Google Ads,Product Launch,276.08,2024-05-17,17.25,38815,1366
6288,Google Ads,Retargeting Wave,264.69,2024-05-17,15.57,13663,916
6289,LinkedIn,Inbound SEO,510.25,2024-05-17,51.02,23087,901
6290,Organic,Cold Outbound,151.61,2024-05-17,8.92,29596,966
6291,LinkedIn,End of Year Push,474.22,2024-05-17,31.61,46340,556
