usage_id,customer_id,week_start,plan,sessions,active_users,api_calls,storage_used_gb,pre_churn_flag
6515,2746,2024-08-18,Pro,4,1,283,13.48,1
6516,2753,2023-11-21,Starter,18,4,242,0.69,0
6517,2753,2023-11-28,Starter,11,1,553,1.52,0
6518,2753,2023-12-05,Starter,7,4,299,1.56,0
6519,2753,2023-12-12,Starter,15,3,721,2.2,0
6520,2753,2023-12-19,Starter,20,4,273,4.04,0
6521,2753,2024-04-21,Pro,11,8,2091,8.51,1
6522,2753,2024-04-28,Pro,14,6,1010,9.2,1
6523,2753,2024-05-05,Pro,13,4,1609,13.45,1
6524,2753,2024-05-12,Pro,3,2,1054,4.52,1
6525,2753,2024-05-19,Pro,5,1,506,7.64,1
6526,2754,2024-01-21,Enterprise,186,131,48741,483.8,0
6527,2754,2024-01-28,Enterprise,166,38,92926,411.34,0
6528,2754,2024-02-04,Enterprise,209,108,56908,80.33,0
6529,2754,2024-02-11,Enterprise,328,30,63419,295.24,0
6530,2754,2024-02-18,Enterprise,101,159,56006,450.44,0
6531,2754,2024-03-21,Business,119,18,12014,34.43,1
6532,2754,2024-03-28,Business,31,17,12043,90.67,1
6533,2754,2024-04-04,Business,50,15,1471,63.06,1
6534,2754,2024-04-11,Business,16,2,4619,58.45,1
6535,2754,2024-04-18,Business,24,5,3526,55.26,1
6536,2758,2023-08-22,Starter,7,1,155,3.41,0
6537,2758,2023-08-29,Starter,21,4,909,0.62,0
6538,2758,2023-09-05,Starter,11,4,465,4.55,0
6539,2758,2023-09-12,Starter,14,3,154,1.96,0
6540,2758,2023-09-19,Starter,8,2,210,1.94,0
6541,2758,2023-12-22,Starter,22,2,710,2.46,0
6542,2758,2023-12-29,Starter,13,1,929,1.4,0
6543,2758,2024-01-05,Starter,11,3,967,3.45,0
6544,2758,2024-01-12,Starter,17,3,361,4.02,0
6545,2758,2024-01-19,Starter,22,2,475,4.81,0
6546,2758,2024-01-26,Starter,11,3,250,1.12,0
6547,2758,2024-02-02,Starter,7,1,139,3.68,0
6548,2758,2024-02-09,Starter,14,4,540,4.24,0
6549,2758,2024-02-16,Starter,12,1,902,5.0,0
6550,2758,2024-02-23,Starter,21,1,383,2.87,0
6551,2758,2024-03-01,Starter,18,3,651,1.61,0
6552,2758,2024-03-08,Starter,15,1,664,2.26,0
6553,2758,2024-03-15,Starter,6,4,531,3.15,0
6554,2758,2024-03-22,Starter,7,2,939,2.59,0
6555,2758,2024-03-29,Starter,18,3,548,2.5,0
6556,2758,2024-04-05,Starter,18,4,145,2.67,0
6557,2758,2024-04-12,Starter,7,3,834,3.64,0
6558,2758,2024-04-19,Starter,8,4,563,1.72,0
6559,2758,2024-04-26,Starter,9,3,998,4.14,0
6560,2758,2024-05-03,Starter,11,1,364,1.97,0
6561,2758,2024-05-10,Starter,17,2,471,3.63,0
6562,2758,2024-05-17,Starter,10,2,511,1.97,0
6563,2758,2024-05-24,Starter,10,4,730,2.29,0
6564,2758,2024-05-31,Starter,19,5,272,3.72,0
6565,2758,2024-06-07,Starter,22,4,430,4.86,0
6566,2758,2024-06-14,Starter,6,3,681,1.34,0
6567,2758,2024-06-21,Starter,18,1,683,3.57,0
6568,2758,2024-06-28,Starter,6,4,932,5.08,0
6569,2758,2024-07-05,Starter,19,4,561,4.28,0
6570,2758,2024-07-12,Starter,8,1,694,2.65,0
6571,2758,2024-07-19,Starter,8,2,419,1.15,0
6572,2758,2024-07-26,Starter,15,3,514,2.76,0
6573,2758,2024-08-02,Starter,8,4,824,5.15,0
6574,2758,2024-08-09,Starter,13,3,389,3.38,0
6575,2758,2024-08-16,Starter,9,3,543,3.99,0
6576,2758,2024-08-23,Starter,6,3,938,4.39,0
6577,2758,2024-08-30,Starter,19,3,389,2.46,0
6578,2758,2024-09-06,Starter,4,2,310,2.88,0
6579,2758,2024-09-13,Starter,13,3,698,0.49,0
6580,2758,2024-09-20,Starter,7,1,583,1.85,0
6581,2758,2024-09-27,Starter,9,3,481,4.32,0
6582,2758,2024-10-04,Starter,11,3,949,3.86,0
6583,2758,2024-10-11,Starter,18,4,664,2.01,0
6584,2758,2024-10-18,Starter,10,2,897,1.35,0
6585,2758,2024-10-25,Starter,14,1,834,4.07,0
6586,2758,2024-11-01,Starter,9,1,699,4.34,0
6587,2758,2024-11-08,Starter,5,3,1015,2.05,0
6588,2758,2024-11-15,Starter,10,4,430,2.13,0
6589,2758,2024-11-22,Starter,5,4,552,3.78,0
6590,2758,2024-11-29,Starter,10,1,217,3.88,0
6591,2758,2024-12-06,Starter,14,3,378,4.05,0
6592,2758,2024-12-13,Starter,8,3,1076,2.48,0
6593,2758,2024-12-20,Starter,16,3,650,3.84,0
6594,2758,2024-12-27,Starter,15,2,568,1.96,0
6595,2761,2024-12-22,Enterprise,95,136,47140,222.13,0
6596,2761,2024-12-29,Enterprise,287,44,63437,367.28,0
6597,2764,2024-06-22,Starter,8,1,347,1.31,1
6598,2764,2024-06-29,Starter,3,1,255,4.6,1
6599,2764,2024-07-06,Starter,1,1,155,4.51,1
6600,2764,2024-07-13,Starter,2,1,196,3.95,1
6601,2764,2024-07-20,Starter,1,1,202,4.5,1
6602,2766,2024-06-22,Starter,7,3,530,4.62,1
6603,2766,2024-06-29,Starter,6,2,231,1.16,1
6604,2766,2024-07-06,Starter,3,1,131,3.45,1
6605,2766,2024-07-13,Starter,1,1,103,5.0,1
6606,2766,2024-07-20,Starter,2,1,80,4.14,1
6607,2768,2023-12-22,Starter,10,2,699,2.5,1
6608,2768,2023-12-29,Starter,7,1,459,2.08,1
6609,2768,2024-01-05,Starter,3,1,143,2.68,1
6610,2768,2024-01-12,Starter,3,1,228,2.99,1
6611,2768,2024-01-19,Starter,1,1,171,4.39,1
6612,2775,2023-10-23,Enterprise,545,68,51831,310.59,0
6613,2775,2023-10-30,Enterprise,384,169,36710,232.28,0
6614,2775,2023-11-06,Enterprise,92,64,79713,267.53,0
6615,2775,2023-11-13,Enterprise,158,43,26546,430.08,0
6616,2775,2023-11-20,Enterprise,311,119,14486,212.35,0
6617,2775,2024-12-23,Business,108,43,3759,79.46,0
6618,2775,2024-12-30,Business,114,50,20621,76.46,0
6619,2781,2024-11-24,Business,55,37,3929,81.85,0
6620,2781,2024-12-01,Business,65,38,2999,95.4,0
6621,2781,2024-12-08,Business,82,24,12780,10.98,0
6622,2781,2024-12-15,Business,54,45,20737,22.27,0
6623,2781,2024-12-22,Business,82,39,16348,23.4,0
6624,2781,2024-12-24,Enterprise,213,180,51812,323.64,0
6625,2781,2024-12-31,Enterprise,428,184,21743,312.42,0
6626,2782,2024-04-24,Starter,8,2,69,0.86,1
6627,2782,2024-05-01,Starter,4,1,490,4.79,1
6628,2782,2024-05-08,Starter,5,1,161,2.26,1
6629,2782,2024-05-15,Starter,1,1,123,4.66,1
6630,2782,2024-05-22,Starter,1,1,104,2.27,1
6631,2785,2023-08-24,Pro,14,6,3518,20.17,0
6632,2785,2023-08-31,Pro,40,8,2486,4.6,0
6633,2785,2023-09-07,Pro,16,11,2350,16.02,0
6634,2785,2023-09-14,Pro,54,7,3414,12.64,0
6635,2785,2023-09-21,Pro,24,13,3094,19.36,0
6636,2785,2023-12-24,Business,64,49,5597,92.89,0
6637,2785,2023-12-31,Business,41,42,2134,61.53,0
6638,2785,2024-01-07,Business,38,38,10554,41.59,0
6639,2785,2024-01-14,Business,46,44,8403,90.72,0
6640,2785,2024-01-21,Business,54,28,13746,44.28,0
6641,2785,2024-12-24,Enterprise,119,70,26135,384.79,0
6642,2785,2024-12-31,Enterprise,346,49,12069,240.53,0
6643,2789,2024-01-25,Starter,9,3,151,5.12,1
6644,2789,2024-02-01,Starter,10,2,134,3.15,1
6645,2789,2024-02-08,Starter,6,1,75,3.46,1
6646,2789,2024-02-15,Starter,3,1,140,2.29,1
6647,2789,2024-02-22,Starter,2,1,57,4.64,1
6648,2790,2024-12-25,Business,38,48,5763,74.94,0
6649,2791,2024-07-25,Starter,14,4,177,4.12,0
6650,2791,2024-08-01,Starter,16,2,566,4.95,0
6651,2791,2024-08-08,Starter,8,2,815,3.25,0
6652,2791,2024-08-15,Starter,21,4,247,3.7,0
6653,2791,2024-08-22,Starter,17,3,142,3.82,0
6654,2791,2024-12-25,Pro,40,12,3919,18.16,0
6655,2793,2024-12-25,Business,134,41,3000,21.12,0
6656,2795,2024-06-26,Business,50,16,18955,16.52,0
6657,2795,2024-07-03,Business,83,10,17548,79.16,0
6658,2795,2024-07-10,Business,137,34,17544,66.43,0
6659,2795,2024-07-17,Business,44,37,8034,77.33,0
6660,2795,2024-07-24,Business,81,17,10225,60.17,0
6661,2795,2024-09-26,Pro,37,8,1770,13.87,1
6662,2795,2024-10-03,Pro,24,6,937,12.1,1
6663,2795,2024-10-10,Pro,22,1,1705,13.63,1
6664,2795,2024-10-17,Pro,8,1,975,10.06,1
6665,2795,2024-10-24,Pro,7,2,668,17.91,1
6666,2796,2024-12-26,Enterprise,427,136,30714,180.77,0
6667,2801,2024-05-26,Starter,5,1,131,3.48,1
6668,2801,2024-06-02,Starter,4,2,503,2.7,1
6669,2801,2024-06-09,Starter,2,1,119,3.57,1
6670,2801,2024-06-16,Starter,1,1,131,3.53,1
6671,2801,2024-06-23,Starter,0,1,62,1.49,1
6672,2813,2024-12-27,Business,35,11,10658,81.7,0
6673,2820,2023-10-28,Starter,8,1,630,4.68,1
6674,2820,2023-11-04,Starter,2,2,548,2.11,1
6675,2820,2023-11-11,Starter,4,1,370,0.73,1
6676,2820,2023-11-18,Starter,2,1,145,2.98,1
6677,2820,2023-11-25,Starter,2,1,136,0.98,1
6678,2821,2024-12-28,Enterprise,191,156,16628,95.09,0
6679,2822,2024-04-28,Starter,10,4,125,1.67,0
6680,2822,2024-05-05,Starter,8,4,836,2.83,0
6681,2822,2024-05-12,Starter,11,4,612,1.87,0
6682,2822,2024-05-19,Starter,10,1,520,1.89,0
6683,2822,2024-05-26,Starter,6,3,362,1.59,0
6684,2822,2024-12-28,Pro,24,9,2400,19.63,0
6685,2823,2024-01-29,Pro,27,3,2014,11.25,1
6686,2823,2024-02-05,Pro,25,3,2517,14.26,1
6687,2823,2024-02-12,Pro,21,3,1310,16.72,1
6688,2823,2024-02-19,Pro,6,1,1208,5.08,1
6689,2823,2024-02-26,Pro,13,2,814,9.42,1
6690,2824,2024-03-29,Starter,12,3,311,3.31,1
6691,2824,2024-04-05,Starter,5,2,491,0.65,1
6692,2824,2024-04-12,Starter,5,1,66,1.6,1
6693,2824,2024-04-19,Starter,2,1,75,3.06,1
6694,2824,2024-04-26,Starter,3,1,57,2.15,1
6695,2828,2024-02-29,Pro,12,5,2746,1.95,1
6696,2828,2024-03-07,Pro,23,5,1172,16.48,1
6697,2828,2024-03-14,Pro,9,3,1182,13.25,1
6698,2828,2024-03-21,Pro,4,1,971,5.49,1
6699,2828,2024-03-28,Pro,9,2,214,8.76,1
6700,2840,2023-10-30,Business,54,18,11698,47.4,0
6701,2840,2023-11-06,Business,83,37,18362,48.34,0
6702,2840,2023-11-13,Business,102,38,13078,88.32,0
6703,2840,2023-11-20,Business,56,13,14605,97.27,0
6704,2840,2023-11-27,Business,137,28,15057,40.75,0
6705,2840,2024-12-29,Enterprise,184,156,85262,216.77,0
6706,2841,2024-12-29,Business,60,18,13996,18.49,0
6707,2842,2024-06-29,Pro,12,14,3251,9.89,0
6708,2842,2024-07-06,Pro,21,3,2903,14.41,0
6709,2842,2024-07-13,Pro,27,12,2304,17.58,0
6710,2842,2024-07-20,Pro,31,13,2718,13.93,0
6711,2842,2024-07-27,Pro,18,6,1265,19.85,0
6712,2842,2024-12-29,Business,56,27,16607,31.92,0
6713,2849,2024-12-01,Enterprise,211,51,50190,422.91,0
6714,2849,2024-12-08,Enterprise,237,139,40007,329.16,0
6715,2849,2024-12-15,Enterprise,174,164,79540,287.11,0
6716,2849,2024-12-22,Enterprise,76,169,85187,282.19,0
6717,2849,2024-12-29,Enterprise,241,132,69273,292.7,0
6718,2851,2024-08-01,Starter,6,1,102,4.02,1
6719,2851,2024-08-08,Starter,9,1,188,1.17,1
6720,2851,2024-08-15,Starter,4,1,48,3.18,1
6721,2851,2024-08-22,Starter,1,1,103,2.53,1
6722,2851,2024-08-29,Starter,3,1,127,0.85,1
6723,2854,2024-03-01,Starter,6,2,326,1.97,1
6724,2854,2024-03-08,Starter,5,1,247,3.84,1
6725,2854,2024-03-15,Starter,8,1,183,1.93,1
6726,2854,2024-03-22,Starter,1,1,87,4.33,1
6727,2854,2024-03-29,Starter,1,1,23,0.54,1
6728,2856,2023-10-02,Pro,35,3,548,14.63,1
6729,2856,2023-10-09,Pro,15,3,1023,11.07,1
6730,2856,2023-10-16,Pro,13,4,1288,4.95,1
6731,2856,2023-10-23,Pro,6,1,880,7.82,1
6732,2856,2023-10-30,Pro,10,1,313,4.22,1
6733,2858,2023-09-02,Pro,19,8,861,19.3,1
6734,2858,2023-09-09,Pro,23,5,1297,8.52,1
6735,2858,2023-09-16,Pro,14,4,964,13.07,1
6736,2858,2023-09-23,Pro,6,2,314,5.16,1
6737,2858,2023-09-30,Pro,6,1,413,2.61,1
6738,2859,2024-12-02,Business,92,47,12993,71.85,0
6739,2859,2024-12-09,Business,93,46,13126,100.19,0
6740,2859,2024-12-16,Business,61,46,11431,17.77,0
6741,2859,2024-12-23,Business,59,35,5607,18.33,0
6742,2859,2024-12-30,Business,81,40,15869,74.88,0
6743,2860,2024-12-02,Pro,46,12,2883,15.55,0
6744,2860,2024-12-09,Pro,15,16,2164,17.7,0
6745,2860,2024-12-16,Pro,51,4,1588,15.31,0
6746,2860,2024-12-23,Pro,14,13,906,4.7,0
6747,2860,2024-12-30,Pro,56,5,3019,5.07,0
6748,2863,2024-12-02,Business,97,11,10468,22.76,0
6749,2863,2024-12-09,Business,48,35,15819,64.69,0
6750,2863,2024-12-16,Business,68,15,8400,58.05,0
6751,2863,2024-12-23,Business,79,32,7673,57.46,0
6752,2863,2024-12-30,Business,77,15,14671,90.33,0
6753,2864,2024-02-02,Starter,5,3,604,1.36,1
6754,2864,2024-02-09,Starter,11,1,417,2.94,1
6755,2864,2024-02-16,Starter,2,1,185,3.46,1
6756,2864,2024-02-23,Starter,3,1,164,4.31,1
6757,2864,2024-03-01,Starter,3,1,88,4.88,1
6758,2866,2024-12-03,Pro,39,11,2535,2.34,0
6759,2866,2024-12-10,Pro,49,9,4746,13.79,0
6760,2866,2024-12-17,Pro,24,11,1398,6.07,0
6761,2866,2024-12-24,Pro,35,11,2892,5.99,0
6762,2866,2024-12-31,Pro,17,4,656,17.95,0
6763,2872,2023-10-03,Enterprise,165,72,87461,100.79,0
6764,2872,2023-10-10,Enterprise,472,147,89750,389.83,0
6765,2872,2023-10-17,Enterprise,264,192,24506,187.56,0
6766,2872,2023-10-24,Enterprise,183,65,88842,178.07,0
6767,2872,2023-10-31,Enterprise,470,32,57434,108.67,0
6768,2872,2024-12-03,Business,93,22,19202,16.01,0
6769,2872,2024-12-10,Business,83,21,7947,72.59,0
6770,2872,2024-12-17,Business,66,34,14155,35.52,0
6771,2872,2024-12-24,Business,93,35,2855,60.37,0
6772,2872,2024-12-31,Business,89,11,15463,88.86,0
6773,2876,2024-03-04,Business,61,10,14478,45.6,0
6774,2876,2024-03-11,Business,125,29,15414,80.36,0
6775,2876,2024-03-18,Business,57,36,19270,19.54,0
6776,2876,2024-03-25,Business,103,10,7817,64.02,0
6777,2876,2024-04-01,Business,134,24,18710,39.88,0
6778,2876,2024-06-04,Enterprise,353,132,23862,295.51,0
6779,2876,2024-06-11,Enterprise,225,101,84899,99.9,0
6780,2876,2024-06-18,Enterprise,305,163,21094,313.79,0
6781,2876,2024-06-25,Enterprise,301,75,9648,189.41,0
6782,2876,2024-07-02,Enterprise,215,181,109310,492.6,0
6783,2876,2024-12-04,Business,128,44,19917,49.19,0
6784,2876,2024-12-11,Business,147,26,14427,93.74,0
6785,2876,2024-12-18,Business,107,12,11271,34.0,0
6786,2876,2024-12-25,Business,144,29,3757,79.34,0
6787,2880,2024-01-04,Business,46,37,2774,18.67,0
6788,2880,2024-01-11,Business,57,21,13967,49.34,0
6789,2880,2024-01-18,Business,84,24,13373,74.75,0
6790,2880,2024-01-25,Business,149,42,18868,51.56,0
6791,2880,2024-02-01,Business,139,16,7912,27.93,0
6792,2880,2024-09-04,Enterprise,243,39,85817,157.6,0
6793,2880,2024-09-11,Enterprise,251,44,82626,50.9,0
6794,2880,2024-09-18,Enterprise,400,73,45846,362.58,0
6795,2880,2024-09-25,Enterprise,224,161,21244,345.62,1
6796,2880,2024-10-02,Enterprise,231,130,8642,363.42,1
6797,2880,2024-10-04,Business,61,24,7256,73.77,1
6798,2880,2024-10-11,Business,48,6,7536,85.93,1
6799,2880,2024-10-18,Business,37,10,5673,26.73,1
6800,2880,2024-10-25,Business,16,6,2172,81.21,1
6801,2880,2024-11-01,Business,18,5,3792,39.81,1
6802,2883,2023-09-05,Starter,16,2,848,1.86,0
6803,2883,2023-09-12,Starter,11,2,648,4.21,0
6804,2883,2023-09-19,Starter,15,3,148,0.5,0
6805,2883,2023-09-26,Starter,20,4,426,4.92,0
6806,2883,2023-10-03,Starter,11,1,993,3.82,0
6807,2883,2024-10-05,Pro,8,7,1755,19.92,1
6808,2883,2024-10-12,Pro,17,2,1408,4.47,1
6809,2883,2024-10-19,Pro,13,5,1754,16.73,1
6810,2883,2024-10-26,Pro,5,2,489,7.7,1
6811,2883,2024-11-02,Pro,2,1,941,8.68,1
6812,2889,2024-04-05,Starter,12,2,396,3.78,1
6813,2889,2024-04-12,Starter,7,1,68,4.46,1
6814,2889,2024-04-19,Starter,8,1,206,2.86,1
6815,2889,2024-04-26,Starter,2,1,182,3.41,1
6816,2889,2024-05-03,Starter,1,1,97,4.97,1
6817,2894,2024-07-06,Pro,12,2,1491,2.54,1
6818,2894,2024-07-13,Pro,18,8,950,11.83,1
6819,2894,2024-07-20,Pro,8,1,1296,2.37,1
6820,2894,2024-07-27,Pro,6,3,943,14.0,1
6821,2894,2024-08-03,Pro,4,1,991,5.03,1
6822,2897,2024-12-07,Business,99,39,11172,46.3,0
6823,2897,2024-12-14,Business,47,37,3435,36.23,0
6824,2897,2024-12-21,Business,55,22,7485,82.77,0
6825,2897,2024-12-28,Business,112,10,14951,43.63,0
6826,2902,2024-02-07,Starter,7,2,171,1.34,1
6827,2902,2024-02-14,Starter,4,2,332,0.65,1
6828,2902,2024-02-21,Starter,7,1,260,2.55,1
6829,2902,2024-02-28,Starter,3,1,116,1.71,1
6830,2902,2024-03-06,Starter,4,1,58,3.66,1
6831,2903,2024-03-07,Pro,38,7,3574,20.03,0
6832,2903,2024-03-14,Pro,50,3,2453,12.27,0
6833,2903,2024-03-21,Pro,40,11,2280,5.23,0
6834,2903,2024-03-28,Pro,50,14,1488,9.06,0
6835,2903,2024-04-04,Pro,31,4,2717,11.61,0
6836,2903,2024-12-07,Business,84,26,18589,64.66,0
6837,2903,2024-12-14,Business,38,35,19255,54.09,0
6838,2903,2024-12-21,Business,29,32,21846,19.82,0
6839,2903,2024-12-28,Business,75,51,6689,56.28,0
6840,2906,2023-12-08,Pro,17,4,3146,2.53,1
6841,2906,2023-12-15,Pro,29,2,1044,6.82,1
6842,2906,2023-12-22,Pro,8,5,349,12.29,1
6843,2906,2023-12-29,Pro,4,1,327,10.0,1
6844,2906,2024-01-05,Pro,9,2,484,15.11,1
6845,2908,2024-04-08,Starter,4,1,428,4.27,1
6846,2908,2024-04-15,Starter,5,1,495,2.74,1
6847,2908,2024-04-22,Starter,4,1,319,4.54,1
6848,2908,2024-04-29,Starter,1,1,194,2.72,1
6849,2908,2024-05-06,Starter,1,1,136,0.61,1
6850,2909,2024-12-08,Enterprise,158,115,38049,71.77,0
6851,2909,2024-12-15,Enterprise,335,149,26297,493.02,0
6852,2909,2024-12-22,Enterprise,255,45,11139,258.03,0
6853,2909,2024-12-29,Enterprise,71,102,58722,218.65,0
6854,2911,2024-02-08,Business,104,24,6477,65.21,0
6855,2911,2024-02-15,Business,65,20,5103,33.99,0
6856,2911,2024-02-22,Business,114,14,7417,72.85,0
6857,2911,2024-02-29,Business,103,22,7510,52.87,0
6858,2911,2024-03-07,Business,129,17,7213,38.17,0
6859,2911,2024-12-08,Enterprise,223,51,72819,94.75,0
6860,2911,2024-12-15,Enterprise,228,128,64932,112.92,0
6861,2911,2024-12-22,Enterprise,180,75,22133,443.07,0
6862,2911,2024-12-29,Enterprise,270,136,10099,291.71,0
6863,2916,2024-12-08,Business,83,22,1938,27.15,0
6864,2916,2024-12-15,Business,48,24,14716,33.41,0
6865,2916,2024-12-22,Business,110,37,15277,12.06,0
6866,2916,2024-12-29,Business,72,16,15109,59.17,0
6867,2926,2024-12-09,Starter,14,3,426,2.98,0
6868,2926,2024-12-16,Starter,7,4,399,2.21,0
6869,2926,2024-12-23,Starter,16,3,134,0.98,0
6870,2926,2024-12-30,Starter,11,1,1034,0.89,0
6871,2929,2024-12-09,Starter,21,2,205,3.08,0
6872,2929,2024-12-16,Starter,12,1,518,2.72,0
6873,2929,2024-12-23,Starter,14,3,475,5.05,0
6874,2929,2024-12-30,Starter,7,4,300,3.1,0
6875,2933,2024-11-10,Business,48,24,13711,70.84,1
6876,2933,2024-11-17,Business,28,7,5907,13.81,1
6877,2933,2024-11-24,Business,13,12,5511,41.02,1
6878,2933,2024-12-01,Business,16,4,3958,19.17,1
6879,2933,2024-12-08,Business,12,7,3140,60.77,1
6880,2942,2023-10-11,Enterprise,154,98,63765,75.96,1
6881,2942,2023-10-18,Enterprise,162,33,58845,250.43,1
6882,2942,2023-10-25,Enterprise,110,70,23464,339.87,1
6883,2942,2023-11-01,Enterprise,59,26,7730,284.65,1
6884,2942,2023-11-08,Enterprise,56,22,2245,509.94,1
6885,2943,2024-03-11,Business,134,13,18708,21.58,0
6886,2943,2024-03-18,Business,144,41,5626,69.91,0
6887,2943,2024-03-25,Business,80,40,5707,80.2,0
6888,2943,2024-04-01,Business,88,19,13419,98.29,0
6889,2943,2024-04-08,Business,103,33,3138,27.21,0
6890,2943,2024-12-11,Enterprise,180,123,50245,371.49,0
6891,2943,2024-12-18,Enterprise,459,111,46467,478.12,0
6892,2943,2024-12-25,Enterprise,197,156,71672,157.67,0
6893,2949,2024-12-11,Business,116,23,10706,34.76,0
6894,2949,2024-12-18,Business,121,34,5537,34.63,0
6895,2949,2024-12-25,Business,39,43,6605,20.91,0
6896,2955,2024-12-12,Business,53,36,5101,99.07,0
6897,2955,2024-12-19,Business,127,47,13373,18.07,0
6898,2955,2024-12-26,Business,103,26,6330,35.52,0
6899,2957,2024-12-12,Enterprise,242,44,58364,442.61,0
6900,2957,2024-12-19,Enterprise,184,152,31621,188.27,0
6901,2957,2024-12-26,Enterprise,497,73,31065,168.75,0
6902,2960,2024-12-12,Business,97,12,4230,69.29,0
6903,2960,2024-12-19,Business,104,26,20086,27.41,0
6904,2960,2024-12-26,Business,128,41,11926,94.48,0
6905,2962,2024-06-12,Pro,27,14,3307,11.79,0
6906,2962,2024-06-19,Pro,21,4,3747,2.68,0
6907,2962,2024-06-26,Pro,29,6,5390,6.65,0
6908,2962,2024-07-03,Pro,53,3,2072,15.78,0
6909,2962,2024-07-10,Pro,47,9,2626,6.19,0
6910,2962,2024-10-12,Starter,7,3,960,2.8,0
6911,2962,2024-10-19,Starter,9,4,420,2.31,0
6912,2962,2024-10-26,Starter,6,4,755,2.55,0
6913,2962,2024-11-02,Starter,11,2,280,4.28,0
6914,2962,2024-11-09,Starter,8,3,552,1.64,0
6915,2962,2024-12-12,Pro,63,9,5078,17.88,0
6916,2962,2024-12-19,Pro,53,3,2348,15.8,0
6917,2962,2024-12-26,Pro,55,13,2494,7.62,0
6918,2964,2024-12-13,Enterprise,211,70,103184,426.66,0
6919,2964,2024-12-20,Enterprise,449,160,32891,229.25,0
6920,2964,2024-12-27,Enterprise,352,147,73694,189.58,0
6921,2966,2023-10-13,Pro,48,8,4097,4.07,0
6922,2966,2023-10-20,Pro,25,5,1999,5.96,0
6923,2966,2023-10-27,Pro,45,11,786,17.92,0
6924,2966,2023-11-03,Pro,32,10,3908,17.85,1
6925,2966,2023-11-10,Pro,49,7,3761,3.54,1
6926,2966,2023-11-13,Starter,6,1,293,1.71,1
6927,2966,2023-11-20,Starter,6,1,205,1.7,1
6928,2966,2023-11-27,Starter,6,1,300,1.92,1
6929,2966,2023-12-04,Starter,1,1,57,0.95,1
6930,2966,2023-12-11,Starter,3,1,62,1.6,1
6931,2970,2023-09-14,Starter,7,2,103,3.51,1
6932,2970,2023-09-21,Starter,8,1,534,0.91,1
6933,2970,2023-09-28,Starter,1,1,151,3.39,1
6934,2970,2023-10-05,Starter,3,1,145,3.25,1
6935,2970,2023-10-12,Starter,1,1,99,2.13,1
6936,2975,2023-09-14,Starter,14,1,337,1.5,1
6937,2975,2023-09-21,Starter,6,1,380,0.63,1
6938,2975,2023-09-28,Starter,1,1,123,2.61,1
6939,2975,2023-10-05,Starter,2,1,39,4.05,1
6940,2975,2023-10-12,Starter,1,1,120,0.87,1
6941,2977,2024-08-15,Pro,14,6,1005,3.51,1
6942,2977,2024-08-22,Pro,13,8,366,8.64,1
6943,2977,2024-08-29,Pro,19,3,915,2.2,1
6944,2977,2024-09-05,Pro,8,2,842,19.77,1
6945,2977,2024-09-12,Pro,14,1,629,11.65,1
6946,2978,2024-01-15,Starter,11,1,324,0.96,1
6947,2978,2024-01-22,Starter,7,1,613,3.67,1
6948,2978,2024-01-29,Starter,3,1,276,4.22,1
6949,2978,2024-02-05,Starter,3,1,64,0.88,1
6950,2978,2024-02-12,Starter,1,1,71,4.51,1
6951,2983,2023-11-15,Starter,3,1,593,3.18,1
6952,2983,2023-11-22,Starter,8,2,126,3.88,1
6953,2983,2023-11-29,Starter,3,1,306,0.51,1
6954,2983,2023-12-06,Starter,3,1,62,0.65,1
6955,2983,2023-12-13,Starter,2,1,143,2.6,1
6956,2988,2023-11-16,Pro,27,9,2514,4.08,0
6957,2988,2023-11-23,Pro,61,3,1062,10.17,0
6958,2988,2023-11-30,Pro,23,15,505,18.09,0
6959,2988,2023-12-07,Pro,42,7,5217,3.0,0
6960,2988,2023-12-14,Pro,43,9,3844,12.95,0
6961,2988,2024-12-16,Business,72,32,9698,26.37,0
6962,2988,2024-12-23,Business,80,44,10863,65.72,0
6963,2988,2024-12-30,Business,70,14,5623,82.22,0
6964,2990,2024-05-17,Starter,15,3,297,4.35,1
6965,2990,2024-05-24,Starter,4,2,348,5.23,1
6966,2990,2024-05-31,Starter,6,1,301,4.38,1
6967,2990,2024-06-07,Starter,4,1,85,0.96,1
6968,2990,2024-06-14,Starter,0,1,217,0.87,1
6969,2993,2023-10-17,Pro,43,4,382,17.24,1
6970,2993,2023-10-24,Pro,32,5,2472,3.75,1
6971,2993,2023-10-31,Pro,11,5,565,3.88,1
6972,2993,2023-11-07,Pro,10,2,294,10.4,1
6973,2993,2023-11-14,Pro,6,1,489,19.48,1
6974,2994,2023-09-17,Enterprise,88,43,13982,127.31,1
6975,2994,2023-09-24,Enterprise,159,64,18635,298.11,1
6976,2994,2023-10-01,Enterprise,109,52,12979,228.66,1
6977,2994,2023-10-08,Enterprise,22,30,3591,58.6,1
6978,2994,2023-10-15,Enterprise,25,42,17645,113.62,1
6979,3005,2024-09-19,Starter,11,2,285,3.3,1
6980,3005,2024-09-26,Starter,10,2,140,2.73,1
6981,3005,2024-10-03,Starter,6,1,323,2.74,1
6982,3005,2024-10-10,Starter,4,1,23,4.21,1
6983,3005,2024-10-17,Starter,1,1,187,0.93,1
6984,3007,2024-12-19,Enterprise,462,173,22113,126.14,0
6985,3007,2024-12-26,Enterprise,145,94,60485,496.06,0
